timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707148229439,796,HTTP Request,200,OK,Thread Group 1-10,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,796,0,742
1707148229439,796,HTTP Request,200,OK,Thread Group 1-13,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,796,0,742
1707148229440,795,HTTP Request,200,OK,Thread Group 1-17,text,true,,1945,118,2151,2151,https://www.daraz.com.bd/,795,0,741
1707148229440,796,HTTP Request,200,OK,Thread Group 1-94,text,true,,1975,118,2151,2151,https://www.daraz.com.bd/,796,0,743
1707148229441,796,HTTP Request,200,OK,Thread Group 1-18,text,true,,1939,118,2151,2151,https://www.daraz.com.bd/,796,0,741
1707148229440,797,HTTP Request,200,OK,Thread Group 1-16,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,797,0,743
1707148229439,798,HTTP Request,200,OK,Thread Group 1-12,text,true,,1957,118,2151,2151,https://www.daraz.com.bd/,798,0,744
1707148229438,799,HTTP Request,200,OK,Thread Group 1-91,text,true,,1951,118,2151,2151,https://www.daraz.com.bd/,799,0,745
1707148229442,796,HTTP Request,200,OK,Thread Group 1-25,text,true,,1921,118,2151,2151,https://www.daraz.com.bd/,796,0,742
1707148229440,800,HTTP Request,200,OK,Thread Group 1-14,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,800,0,744
1707148229439,801,HTTP Request,200,OK,Thread Group 1-92,text,true,,1933,118,2151,2151,https://www.daraz.com.bd/,801,0,746
1707148229804,437,HTTP Request,200,OK,Thread Group 1-2060,text,true,,1963,118,2151,2151,https://www.daraz.com.bd/,437,0,381
1707148230235,55,HTTP Request,200,OK,Thread Group 1-10,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,55,0,0
1707148230235,56,HTTP Request,200,OK,Thread Group 1-17,text,true,,1969,118,2151,2151,https://www.daraz.com.bd/,56,0,0
1707148230235,56,HTTP Request,200,OK,Thread Group 1-13,text,true,,1933,118,2149,2149,https://www.daraz.com.bd/,56,0,0
1707148230237,54,HTTP Request,200,OK,Thread Group 1-94,text,true,,1957,118,2148,2148,https://www.daraz.com.bd/,54,0,0
1707148230237,54,HTTP Request,200,OK,Thread Group 1-18,text,true,,1957,118,2147,2147,https://www.daraz.com.bd/,54,0,0
1707148230237,54,HTTP Request,200,OK,Thread Group 1-16,text,true,,1945,118,2147,2147,https://www.daraz.com.bd/,54,0,0
1707148230237,56,HTTP Request,200,OK,Thread Group 1-12,text,true,,1969,118,2145,2145,https://www.daraz.com.bd/,56,0,0
1707148230237,56,HTTP Request,200,OK,Thread Group 1-91,text,true,,1975,118,2144,2144,https://www.daraz.com.bd/,56,0,0
1707148230238,55,HTTP Request,200,OK,Thread Group 1-25,text,true,,1951,118,2143,2143,https://www.daraz.com.bd/,55,0,0
1707148230241,56,HTTP Request,200,OK,Thread Group 1-2060,text,true,,1999,118,2142,2142,https://www.daraz.com.bd/,56,0,0
1707148230240,58,HTTP Request,200,OK,Thread Group 1-14,text,true,,1987,118,2141,2141,https://www.daraz.com.bd/,58,0,0
1707148230240,58,HTTP Request,200,OK,Thread Group 1-92,text,true,,1951,118,2140,2140,https://www.daraz.com.bd/,58,0,0
1707148229442,876,HTTP Request,200,OK,Thread Group 1-24,text,true,,1987,118,2139,2139,https://www.daraz.com.bd/,876,0,822
1707148230318,56,HTTP Request,200,OK,Thread Group 1-24,text,true,,1975,118,2139,2139,https://www.daraz.com.bd/,56,0,0
1707148229446,1344,HTTP Request,200,OK,Thread Group 1-54,text,true,,1957,118,3086,3086,https://www.daraz.com.bd/,1344,0,1263
1707148229691,1099,HTTP Request,200,OK,Thread Group 1-1184,text,true,,1981,118,3086,3086,https://www.daraz.com.bd/,1099,0,1018
1707148229443,1348,HTTP Request,200,OK,Thread Group 1-29,text,true,,1963,118,3086,3086,https://www.daraz.com.bd/,1348,0,1266
1707148229443,1350,HTTP Request,200,OK,Thread Group 1-96,text,true,,1945,118,3086,3086,https://www.daraz.com.bd/,1350,0,1267
1707148229446,1347,HTTP Request,200,OK,Thread Group 1-52,text,true,,1957,118,3086,3086,https://www.daraz.com.bd/,1347,0,1264
1707148229442,1351,HTTP Request,200,OK,Thread Group 1-27,text,true,,1981,118,3086,3086,https://www.daraz.com.bd/,1351,0,1271
1707148229447,1346,HTTP Request,200,OK,Thread Group 1-55,text,true,,1993,118,3086,3086,https://www.daraz.com.bd/,1346,0,1264
1707148229441,1352,HTTP Request,200,OK,Thread Group 1-22,text,true,,1969,118,3086,3086,https://www.daraz.com.bd/,1352,0,1269
1707148229677,1116,HTTP Request,200,OK,Thread Group 1-1111,text,true,,1921,118,3086,3086,https://www.daraz.com.bd/,1116,0,1033
1707148229444,1350,HTTP Request,200,OK,Thread Group 1-40,text,true,,1957,118,3086,3086,https://www.daraz.com.bd/,1350,0,1268
1707148229805,989,HTTP Request,200,OK,Thread Group 1-2061,text,true,,2005,118,3086,3086,https://www.daraz.com.bd/,989,0,910
1707148229442,1353,HTTP Request,200,OK,Thread Group 1-28,text,true,,1957,118,3086,3086,https://www.daraz.com.bd/,1353,0,1269
1707148229438,1358,HTTP Request,200,OK,Thread Group 1-5,text,true,,1981,118,3086,3086,https://www.daraz.com.bd/,1358,0,1275
1707148229444,1352,HTTP Request,200,OK,Thread Group 1-34,text,true,,1951,118,3086,3086,https://www.daraz.com.bd/,1352,0,1270
1707148229438,1358,HTTP Request,200,OK,Thread Group 1-4,text,true,,1999,118,3086,3086,https://www.daraz.com.bd/,1358,0,1277
1707148229444,1352,HTTP Request,200,OK,Thread Group 1-36,text,true,,1969,118,3086,3086,https://www.daraz.com.bd/,1352,0,1270
1707148229658,1170,HTTP Request,200,OK,Thread Group 1-1017,text,true,,1957,118,3086,3086,https://www.daraz.com.bd/,1170,0,1086
1707148230788,58,HTTP Request,200,OK,Thread Group 1-54,text,true,,1969,118,3086,3086,https://www.daraz.com.bd/,58,0,0
1707148230789,57,HTTP Request,200,OK,Thread Group 1-1184,text,true,,1945,118,3085,3085,https://www.daraz.com.bd/,57,0,0
1707148230789,58,HTTP Request,200,OK,Thread Group 1-29,text,true,,1951,118,3084,3084,https://www.daraz.com.bd/,58,0,0
1707148230791,57,HTTP Request,200,OK,Thread Group 1-27,text,true,,1951,118,3083,3083,https://www.daraz.com.bd/,57,0,0
1707148230791,58,HTTP Request,200,OK,Thread Group 1-52,text,true,,1957,118,3082,3082,https://www.daraz.com.bd/,58,0,0
1707148230791,58,HTTP Request,200,OK,Thread Group 1-96,text,true,,1981,118,3081,3081,https://www.daraz.com.bd/,58,0,0
1707148230791,59,HTTP Request,200,OK,Thread Group 1-55,text,true,,2005,118,3080,3080,https://www.daraz.com.bd/,59,0,0
1707148230791,59,HTTP Request,200,OK,Thread Group 1-22,text,true,,1963,118,3079,3079,https://www.daraz.com.bd/,59,0,0
1707148230791,59,HTTP Request,200,OK,Thread Group 1-1111,text,true,,1927,118,3078,3078,https://www.daraz.com.bd/,59,0,0
1707148230792,58,HTTP Request,200,OK,Thread Group 1-40,text,true,,1969,118,3077,3077,https://www.daraz.com.bd/,58,0,0
1707148230792,59,HTTP Request,200,OK,Thread Group 1-2061,text,true,,1945,118,3076,3076,https://www.daraz.com.bd/,59,0,0
1707148230793,71,HTTP Request,200,OK,Thread Group 1-28,text,true,,1957,118,3075,3075,https://www.daraz.com.bd/,71,0,0
1707148230794,73,HTTP Request,200,OK,Thread Group 1-34,text,true,,1969,118,3074,3074,https://www.daraz.com.bd/,73,0,0
1707148230794,73,HTTP Request,200,OK,Thread Group 1-5,text,true,,1951,118,3073,3073,https://www.daraz.com.bd/,73,0,0
1707148230794,74,HTTP Request,200,OK,Thread Group 1-4,text,true,,1987,118,3072,3072,https://www.daraz.com.bd/,74,0,0
1707148230794,76,HTTP Request,200,OK,Thread Group 1-36,text,true,,2005,118,3071,3071,https://www.daraz.com.bd/,76,0,0
1707148229756,1117,HTTP Request,200,OK,Thread Group 1-1633,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,1117,0,1062
1707148229732,1142,HTTP Request,200,OK,Thread Group 1-1414,text,true,,1975,118,3070,3070,https://www.daraz.com.bd/,1142,0,1087
1707148229746,1131,HTTP Request,200,OK,Thread Group 1-1535,text,true,,1969,118,3070,3070,https://www.daraz.com.bd/,1131,0,1076
1707148230601,278,HTTP Request,200,OK,Thread Group 1-2660,text,true,,1975,118,3070,3070,https://www.daraz.com.bd/,278,0,221
1707148230603,277,HTTP Request,200,OK,Thread Group 1-2680,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,277,0,223
1707148230601,280,HTTP Request,200,OK,Thread Group 1-2659,text,true,,1939,118,3070,3070,https://www.daraz.com.bd/,280,0,225
1707148230602,280,HTTP Request,200,OK,Thread Group 1-2674,text,true,,1951,118,3070,3070,https://www.daraz.com.bd/,280,0,224
1707148230603,279,HTTP Request,200,OK,Thread Group 1-2682,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,279,0,224
1707148230603,279,HTTP Request,200,OK,Thread Group 1-2681,text,true,,1969,118,3070,3070,https://www.daraz.com.bd/,279,0,225
1707148229460,1425,HTTP Request,200,OK,Thread Group 1-128,text,true,,1927,118,3070,3070,https://www.daraz.com.bd/,1425,0,1368
1707148229894,991,HTTP Request,200,OK,Thread Group 1-2135,text,true,,1987,118,3070,3070,https://www.daraz.com.bd/,991,0,930
1707148230603,281,HTTP Request,200,OK,Thread Group 1-2683,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,281,0,224
1707148230600,285,HTTP Request,200,OK,Thread Group 1-2636,text,true,,1975,118,3070,3070,https://www.daraz.com.bd/,285,0,227
1707148229771,1116,HTTP Request,200,OK,Thread Group 1-1774,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,1116,0,1057
1707148230600,285,HTTP Request,200,OK,Thread Group 1-2635,text,true,,1945,118,3070,3070,https://www.daraz.com.bd/,285,0,229
1707148230604,281,HTTP Request,200,OK,Thread Group 1-1109,text,true,,1987,118,3070,3070,https://www.daraz.com.bd/,281,0,226
1707148230604,283,HTTP Request,200,OK,Thread Group 1-2709,text,true,,1981,118,3070,3070,https://www.daraz.com.bd/,283,0,229
1707148230604,284,HTTP Request,200,OK,Thread Group 1-2700,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,284,0,228
1707148230600,288,HTTP Request,200,OK,Thread Group 1-2639,text,true,,1951,118,3070,3070,https://www.daraz.com.bd/,288,0,231
1707148230601,287,HTTP Request,200,OK,Thread Group 1-2654,text,true,,1945,118,3070,3070,https://www.daraz.com.bd/,287,0,230
1707148230601,287,HTTP Request,200,OK,Thread Group 1-2655,text,true,,1987,118,3070,3070,https://www.daraz.com.bd/,287,0,231
1707148230604,286,HTTP Request,200,OK,Thread Group 1-2707,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,286,0,231
1707148230601,291,HTTP Request,200,OK,Thread Group 1-2656,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,291,0,233
1707148230604,297,HTTP Request,200,OK,Thread Group 1-2710,text,true,,1969,118,3070,3070,https://www.daraz.com.bd/,297,0,234
1707148230601,303,HTTP Request,200,OK,Thread Group 1-2644,text,true,,1939,118,3070,3070,https://www.daraz.com.bd/,303,0,236
1707148230605,299,HTTP Request,200,OK,Thread Group 1-2718,text,true,,1945,118,3070,3070,https://www.daraz.com.bd/,299,0,240
1707148230601,304,HTTP Request,200,OK,Thread Group 1-2645,text,true,,1987,118,3070,3070,https://www.daraz.com.bd/,304,0,238
1707148230605,300,HTTP Request,200,OK,Thread Group 1-2717,text,true,,1969,118,3070,3070,https://www.daraz.com.bd/,300,0,240
1707148230605,300,HTTP Request,200,OK,Thread Group 1-2719,text,true,,1999,118,3070,3070,https://www.daraz.com.bd/,300,0,240
1707148230604,301,HTTP Request,200,OK,Thread Group 1-2715,text,true,,1981,118,3070,3070,https://www.daraz.com.bd/,301,0,241
1707148230605,300,HTTP Request,200,OK,Thread Group 1-2722,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,300,0,241
1707148230605,301,HTTP Request,200,OK,Thread Group 1-2726,text,true,,1975,118,3070,3070,https://www.daraz.com.bd/,301,0,241
1707148230603,305,HTTP Request,200,OK,Thread Group 1-2687,text,true,,2011,118,3070,3070,https://www.daraz.com.bd/,305,0,243
1707148230601,307,HTTP Request,200,OK,Thread Group 1-2661,text,true,,1933,118,3070,3070,https://www.daraz.com.bd/,307,0,244
1707148230603,305,HTTP Request,200,OK,Thread Group 1-2678,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,305,0,242
1707148230601,307,HTTP Request,200,OK,Thread Group 1-2662,text,true,,2017,118,3070,3070,https://www.daraz.com.bd/,307,0,244
1707148230601,307,HTTP Request,200,OK,Thread Group 1-2647,text,true,,1981,118,3070,3070,https://www.daraz.com.bd/,307,0,244
1707148230602,306,HTTP Request,200,OK,Thread Group 1-2663,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,306,0,243
1707148230602,307,HTTP Request,200,OK,Thread Group 1-2688,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,307,0,244
1707148230602,307,HTTP Request,200,OK,Thread Group 1-2672,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,307,0,244
1707148230603,306,HTTP Request,200,OK,Thread Group 1-2685,text,true,,1993,118,3070,3070,https://www.daraz.com.bd/,306,0,246
1707148230603,307,HTTP Request,200,OK,Thread Group 1-2690,text,true,,1963,118,3070,3070,https://www.daraz.com.bd/,307,0,246
1707148230603,308,HTTP Request,200,OK,Thread Group 1-2686,text,true,,1987,118,3070,3070,https://www.daraz.com.bd/,308,0,247
1707148230602,310,HTTP Request,200,OK,Thread Group 1-2667,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,310,0,248
1707148230604,308,HTTP Request,200,OK,Thread Group 1-2708,text,true,,1957,118,3070,3070,https://www.daraz.com.bd/,308,0,247
1707148230826,86,HTTP Request,200,OK,Thread Group 1-1017,text,true,,1975,118,3070,3070,https://www.daraz.com.bd/,86,0,0
1707148230603,310,HTTP Request,200,OK,Thread Group 1-2692,text,true,,1969,118,3069,3069,https://www.daraz.com.bd/,310,0,248
1707148230602,311,HTTP Request,200,OK,Thread Group 1-1094,text,true,,1993,118,3069,3069,https://www.daraz.com.bd/,311,0,249
1707148230603,310,HTTP Request,200,OK,Thread Group 1-2689,text,true,,1951,118,3069,3069,https://www.daraz.com.bd/,310,0,248
1707148229543,1374,HTTP Request,200,OK,Thread Group 1-485,text,true,,1951,118,3069,3069,https://www.daraz.com.bd/,1374,0,1297
1707148230602,317,HTTP Request,200,OK,Thread Group 1-2676,text,true,,1975,118,3069,3069,https://www.daraz.com.bd/,317,0,250
1707148229438,1488,HTTP Request,200,OK,Thread Group 1-8,text,true,,1945,118,3069,3069,https://www.daraz.com.bd/,1488,0,1430
1707148230871,54,HTTP Request,200,OK,Thread Group 1-1633,text,true,,1999,118,3069,3069,https://www.daraz.com.bd/,54,0,0
1707148230872,54,HTTP Request,200,OK,Thread Group 1-1414,text,true,,1939,118,3068,3068,https://www.daraz.com.bd/,54,0,0
1707148230875,54,HTTP Request,200,OK,Thread Group 1-1535,text,true,,1975,118,3067,3067,https://www.daraz.com.bd/,54,0,0
1707148230879,56,HTTP Request,200,OK,Thread Group 1-2660,text,true,,1957,118,3066,3066,https://www.daraz.com.bd/,56,0,0
1707148230880,56,HTTP Request,200,OK,Thread Group 1-2680,text,true,,1981,118,3065,3065,https://www.daraz.com.bd/,56,0,0
1707148230881,55,HTTP Request,200,OK,Thread Group 1-2659,text,true,,1951,118,3064,3064,https://www.daraz.com.bd/,55,0,0
1707148230882,55,HTTP Request,200,OK,Thread Group 1-2682,text,true,,1957,118,3063,3063,https://www.daraz.com.bd/,55,0,0
1707148230882,55,HTTP Request,200,OK,Thread Group 1-2674,text,true,,1957,118,3062,3062,https://www.daraz.com.bd/,55,0,0
1707148230882,56,HTTP Request,200,OK,Thread Group 1-2681,text,true,,1981,118,3061,3061,https://www.daraz.com.bd/,56,0,0
1707148230884,55,HTTP Request,200,OK,Thread Group 1-2683,text,true,,1957,118,3060,3060,https://www.daraz.com.bd/,55,0,0
1707148230885,55,HTTP Request,200,OK,Thread Group 1-1109,text,true,,1951,118,3059,3059,https://www.daraz.com.bd/,55,0,0
1707148230883,58,HTTP Request,200,OK,Thread Group 1-128,text,true,,1933,118,3058,3058,https://www.daraz.com.bd/,58,0,0
1707148230885,56,HTTP Request,200,OK,Thread Group 1-2636,text,true,,1945,118,3057,3057,https://www.daraz.com.bd/,56,0,0
1707148230884,57,HTTP Request,200,OK,Thread Group 1-2135,text,true,,1933,118,3056,3056,https://www.daraz.com.bd/,57,0,0
1707148230887,55,HTTP Request,200,OK,Thread Group 1-2709,text,true,,1975,118,3055,3055,https://www.daraz.com.bd/,55,0,0
1707148230885,57,HTTP Request,200,OK,Thread Group 1-2635,text,true,,1975,118,3054,3054,https://www.daraz.com.bd/,57,0,0
1707148230885,58,HTTP Request,200,OK,Thread Group 1-1774,text,true,,1963,118,3053,3053,https://www.daraz.com.bd/,57,0,0
1707148230888,55,HTTP Request,200,OK,Thread Group 1-2700,text,true,,1951,118,3052,3052,https://www.daraz.com.bd/,55,0,0
1707148229441,1506,HTTP Request,200,OK,Thread Group 1-95,text,true,,1951,118,3051,3051,https://www.daraz.com.bd/,1506,0,1450
1707148230888,57,HTTP Request,200,OK,Thread Group 1-2639,text,true,,1969,118,3051,3051,https://www.daraz.com.bd/,57,0,0
1707148230888,57,HTTP Request,200,OK,Thread Group 1-2654,text,true,,1981,118,3050,3050,https://www.daraz.com.bd/,57,0,0
1707148230890,56,HTTP Request,200,OK,Thread Group 1-2707,text,true,,1939,118,3049,3049,https://www.daraz.com.bd/,56,0,0
1707148230888,58,HTTP Request,200,OK,Thread Group 1-2655,text,true,,1999,118,3048,3048,https://www.daraz.com.bd/,58,0,0
1707148230892,57,HTTP Request,200,OK,Thread Group 1-2656,text,true,,1963,118,3047,3047,https://www.daraz.com.bd/,57,0,0
1707148230901,57,HTTP Request,200,OK,Thread Group 1-2710,text,true,,1969,118,3046,3046,https://www.daraz.com.bd/,57,0,0
1707148230905,57,HTTP Request,200,OK,Thread Group 1-2718,text,true,,1939,118,3045,3045,https://www.daraz.com.bd/,57,0,0
1707148230905,58,HTTP Request,200,OK,Thread Group 1-2719,text,true,,1957,118,3044,3044,https://www.daraz.com.bd/,58,0,0
1707148230906,57,HTTP Request,200,OK,Thread Group 1-2726,text,true,,1981,118,3043,3043,https://www.daraz.com.bd/,57,0,0
1707148230905,59,HTTP Request,200,OK,Thread Group 1-2715,text,true,,1945,118,3042,3042,https://www.daraz.com.bd/,59,0,0
1707148230905,59,HTTP Request,200,OK,Thread Group 1-2722,text,true,,1969,118,3041,3041,https://www.daraz.com.bd/,59,0,0
1707148230905,59,HTTP Request,200,OK,Thread Group 1-2717,text,true,,1999,118,3040,3040,https://www.daraz.com.bd/,59,0,0
1707148229442,1525,HTTP Request,200,OK,Thread Group 1-23,text,true,,1975,118,3039,3039,https://www.daraz.com.bd/,1525,0,1454
1707148230905,61,HTTP Request,200,OK,Thread Group 1-2645,text,true,,1963,118,3039,3039,https://www.daraz.com.bd/,61,0,0
1707148230904,63,HTTP Request,200,OK,Thread Group 1-2644,text,true,,1975,118,3038,3038,https://www.daraz.com.bd/,63,0,0
1707148229439,1531,HTTP Request,200,OK,Thread Group 1-9,text,true,,1927,118,3037,3037,https://www.daraz.com.bd/,1531,0,1459
1707148230908,60,HTTP Request,200,OK,Thread Group 1-2687,text,true,,1969,118,3037,3037,https://www.daraz.com.bd/,60,0,0
1707148230908,61,HTTP Request,200,OK,Thread Group 1-2661,text,true,,1993,118,3036,3036,https://www.daraz.com.bd/,61,0,0
1707148230908,62,HTTP Request,200,OK,Thread Group 1-2678,text,true,,1975,118,3035,3035,https://www.daraz.com.bd/,62,0,0
1707148230908,62,HTTP Request,200,OK,Thread Group 1-2662,text,true,,1981,118,3034,3034,https://www.daraz.com.bd/,62,0,0
1707148230908,63,HTTP Request,200,OK,Thread Group 1-2663,text,true,,1945,118,3033,3033,https://www.daraz.com.bd/,63,0,0
1707148230908,63,HTTP Request,200,OK,Thread Group 1-2647,text,true,,1945,118,3032,3032,https://www.daraz.com.bd/,63,0,0
1707148230910,62,HTTP Request,200,OK,Thread Group 1-2685,text,true,,1987,118,3031,3031,https://www.daraz.com.bd/,62,0,0
1707148230909,63,HTTP Request,200,OK,Thread Group 1-2688,text,true,,1963,118,3031,3031,https://www.daraz.com.bd/,63,0,0
1707148230910,63,HTTP Request,200,OK,Thread Group 1-2690,text,true,,1963,118,3029,3029,https://www.daraz.com.bd/,62,0,0
1707148230909,64,HTTP Request,200,OK,Thread Group 1-2672,text,true,,1963,118,3028,3028,https://www.daraz.com.bd/,64,0,0
1707148230911,63,HTTP Request,200,OK,Thread Group 1-2686,text,true,,1987,118,3027,3027,https://www.daraz.com.bd/,63,0,0
1707148230912,62,HTTP Request,200,OK,Thread Group 1-2667,text,true,,1987,118,3026,3026,https://www.daraz.com.bd/,62,0,0
1707148230912,63,HTTP Request,200,OK,Thread Group 1-2708,text,true,,1927,118,3025,3025,https://www.daraz.com.bd/,62,0,0
1707148230913,62,HTTP Request,200,OK,Thread Group 1-2692,text,true,,1945,118,3024,3024,https://www.daraz.com.bd/,62,0,0
1707148230913,64,HTTP Request,200,OK,Thread Group 1-1094,text,true,,1969,118,3023,3023,https://www.daraz.com.bd/,64,0,0
1707148230913,64,HTTP Request,200,OK,Thread Group 1-2689,text,true,,1975,118,3022,3022,https://www.daraz.com.bd/,64,0,0
1707148230919,60,HTTP Request,200,OK,Thread Group 1-2676,text,true,,1957,118,3021,3021,https://www.daraz.com.bd/,60,0,0
1707148230924,57,HTTP Request,200,OK,Thread Group 1-8,text,true,,1969,118,3020,3020,https://www.daraz.com.bd/,57,0,0
1707148230945,54,HTTP Request,200,OK,Thread Group 1-95,text,true,,1951,118,3019,3019,https://www.daraz.com.bd/,54,0,0
1707148230965,61,HTTP Request,200,OK,Thread Group 1-23,text,true,,1933,118,3018,3018,https://www.daraz.com.bd/,61,0,0
1707148230968,63,HTTP Request,200,OK,Thread Group 1-9,text,true,,1951,118,3017,3017,https://www.daraz.com.bd/,63,0,0
1707148230915,465,HTTP Request,200,OK,Thread Group 1-485,text,true,,1981,118,3016,3016,https://www.daraz.com.bd/,465,0,0
1707148229803,1614,HTTP Request,200,OK,Thread Group 1-2069,text,true,,1981,118,3015,3015,https://www.daraz.com.bd/,1614,0,1554
1707148229434,1996,HTTP Request,200,OK,Thread Group 1-43,text,true,,1951,118,3015,3015,https://www.daraz.com.bd/,1996,0,1938
1707148230603,860,HTTP Request,200,OK,Thread Group 1-2693,text,true,,1987,118,3015,3015,https://www.daraz.com.bd/,860,0,801
1707148230606,857,HTTP Request,200,OK,Thread Group 1-2736,text,true,,1939,118,3015,3015,https://www.daraz.com.bd/,857,0,802
1707148231415,61,HTTP Request,200,OK,Thread Group 1-2069,text,true,,1957,118,3015,3015,https://www.daraz.com.bd/,61,0,0
1707148231428,59,HTTP Request,200,OK,Thread Group 1-43,text,true,,1969,118,3014,3014,https://www.daraz.com.bd/,59,0,0
1707148231463,55,HTTP Request,200,OK,Thread Group 1-2736,text,true,,1945,118,3013,3013,https://www.daraz.com.bd/,55,0,0
1707148231463,57,HTTP Request,200,OK,Thread Group 1-2693,text,true,,1963,118,3012,3012,https://www.daraz.com.bd/,57,0,0
1707148229438,2091,HTTP Request,200,OK,Thread Group 1-6,text,true,,1963,118,3011,3011,https://www.daraz.com.bd/,2091,0,2036
1707148231527,58,HTTP Request,200,OK,Thread Group 1-6,text,true,,1951,118,3012,3012,https://www.daraz.com.bd/,58,0,0
1707148229758,1899,HTTP Request,200,OK,Thread Group 1-1654,text,true,,1987,118,3011,3011,https://www.daraz.com.bd/,1899,0,1844
1707148231655,53,HTTP Request,200,OK,Thread Group 1-1654,text,true,,1975,118,3011,3011,https://www.daraz.com.bd/,53,0,0
1707148230602,1107,HTTP Request,200,OK,Thread Group 1-2669,text,true,,2011,118,3010,3010,https://www.daraz.com.bd/,1107,0,1054
1707148229752,1962,HTTP Request,200,OK,Thread Group 1-1597,text,true,,1969,118,3010,3010,https://www.daraz.com.bd/,1962,0,1908
1707148229709,2005,HTTP Request,200,OK,Thread Group 1-1261,text,true,,1951,118,3010,3010,https://www.daraz.com.bd/,2005,0,1952
1707148229638,2077,HTTP Request,200,OK,Thread Group 1-931,text,true,,1975,118,3010,3010,https://www.daraz.com.bd/,2077,0,2024
1707148229776,1942,HTTP Request,200,OK,Thread Group 1-1817,text,true,,1993,118,3010,3010,https://www.daraz.com.bd/,1942,0,1888
1707148229730,1989,HTTP Request,200,OK,Thread Group 1-1385,text,true,,1999,118,3010,3010,https://www.daraz.com.bd/,1989,0,1934
1707148230601,1116,HTTP Request,200,OK,Thread Group 1-2646,text,true,,1957,118,3010,3010,https://www.daraz.com.bd/,1116,0,1060
1707148229677,2044,HTTP Request,200,OK,Thread Group 1-1113,text,true,,1969,118,3010,3010,https://www.daraz.com.bd/,2044,0,1988
1707148229747,1974,HTTP Request,200,OK,Thread Group 1-1551,text,true,,1999,118,3010,3010,https://www.daraz.com.bd/,1974,0,1919
1707148230597,1123,HTTP Request,200,OK,Thread Group 1-2576,text,true,,1999,118,3010,3010,https://www.daraz.com.bd/,1123,0,1066
1707148229780,1943,HTTP Request,200,OK,Thread Group 1-1860,text,true,,1963,118,3010,3010,https://www.daraz.com.bd/,1943,0,1889
1707148229776,1947,HTTP Request,200,OK,Thread Group 1-1819,text,true,,1951,118,3010,3010,https://www.daraz.com.bd/,1946,0,1890
1707148229455,2268,HTTP Request,200,OK,Thread Group 1-85,text,true,,1963,118,3010,3010,https://www.daraz.com.bd/,2268,0,2212
1707148229630,2094,HTTP Request,200,OK,Thread Group 1-899,text,true,,1951,118,3010,3010,https://www.daraz.com.bd/,2093,0,2038
1707148229446,2278,HTTP Request,200,OK,Thread Group 1-50,text,true,,1939,118,3010,3010,https://www.daraz.com.bd/,2278,0,2222
1707148229801,1925,HTTP Request,200,OK,Thread Group 1-2045,text,true,,1951,118,3010,3010,https://www.daraz.com.bd/,1925,0,1869
1707148230606,1128,HTTP Request,200,OK,Thread Group 1-2733,text,true,,1951,118,3010,3010,https://www.daraz.com.bd/,1128,0,1074
1707148229439,2298,HTTP Request,200,OK,Thread Group 1-11,text,true,,1969,118,3010,3010,https://www.daraz.com.bd/,2298,0,2241
1707148229441,2296,HTTP Request,200,OK,Thread Group 1-21,text,true,,1933,118,3010,3010,https://www.daraz.com.bd/,2296,0,2237
1707148229507,2231,HTTP Request,200,OK,Thread Group 1-313,text,true,,1999,118,3010,3010,https://www.daraz.com.bd/,2231,0,2176
1707148230573,1164,HTTP Request,200,OK,Thread Group 1-2167,text,true,,1981,118,3010,3010,https://www.daraz.com.bd/,1164,0,1110
1707148230604,1136,HTTP Request,200,OK,Thread Group 1-2694,text,true,,1975,118,3010,3010,https://www.daraz.com.bd/,1136,0,1081
1707148229478,2266,HTTP Request,200,OK,Thread Group 1-173,text,true,,1969,118,3010,3010,https://www.daraz.com.bd/,2266,0,2212
1707148229765,1981,HTTP Request,200,OK,Thread Group 1-1734,text,true,,1999,118,3010,3010,https://www.daraz.com.bd/,1980,0,1925
1707148229499,2247,HTTP Request,200,OK,Thread Group 1-271,text,true,,1975,118,3010,3010,https://www.daraz.com.bd/,2247,0,2189
1707148230604,1140,HTTP Request,200,OK,Thread Group 1-2695,text,true,,1987,118,3010,3010,https://www.daraz.com.bd/,1140,0,1084
